Title	URL	Date	Unique Pageviews
"[Job] WalmartLabs - Data Scientists, 40 openings (San Francisco, CA)"	http://www.datasciencecentral.com/forum/topics/job-walmartlabs-data-scientists-40-openings-san-francisco-ca	6-May-12	1059
Julia for data science applications	http://www.datasciencecentral.com/forum/topics/julia-for-data-science-applications	9-Oct-13	558
Kaggle vs CrowdANALYTIX discussion on Quora	http://www.datasciencecentral.com/forum/topics/kaggle-vs-crowdanalytix-discussion-on-quora	9-Jun-15	244
K Means Clustering - Effect of random seed	http://www.datasciencecentral.com/forum/topics/k-means-clustering-effect-of-random-seed	22-Oct-14	1344
Least popular jobs for big data practitioners - jobs you want to avoid	http://www.datasciencecentral.com/forum/topics/least-popular-jobs-for-big-data-practitioners-jobs-you-want-to-av	13-Aug-14	3900
"Linux, Cygwin, Windows"	http://www.datasciencecentral.com/forum/topics/linux-cygwin-windows?groupUrl=data-science-apprenticeship	15-Feb-13	1326
"Looking for recommendations on migrating, integrating, or adapting to opensource Hadoop platform for data analysis"	http://www.datasciencecentral.com/forum/topics/looking-for-recommendations-on-migrating-integrating-or-adapting	28-Aug-13	391
Machine Learning Tool Kit	http://www.datasciencecentral.com/forum/topics/machine-learning-tool-kit?groupUrl=resources	16-May-14	2605
"Map of R users, includes full data set"	http://www.datasciencecentral.com/forum/topics/map-of-r-users-includes-full-data-set?groupUrl=resources	7-May-14	1134
"MapReduce, Hadoop, Analytics, Big Data in Astronomy, Biology, Pharmaceutical,Medicine"	http://www.datasciencecentral.com/forum/topics/mapreduce-hadoop-analytics-big-data-in-astronomy-biology	24-Jun-12	1133
Marriage vs the Ph.D.	http://www.datasciencecentral.com/forum/topics/marriage-vs-the-ph-d	9-Nov-15	814
Master's Thesis about Big Data - Need Experts	http://www.datasciencecentral.com/forum/topics/master-s-thesis-about-big-data-need-experts	6-Apr-15	204
"Money laundering, counterfeit money: possible solution"	http://www.datasciencecentral.com/forum/topics/money-laundering-counterfeit-money-possible-solution	10-May-14	244
Moore's law applied to big data	http://www.datasciencecentral.com/forum/topics/moore-s-law-applied-to-big-data	1-Dec-13	2123
"More than 100 data science, analytics, big data, visualization books"	http://www.datasciencecentral.com/forum/topics/more-than-100-data-science-analytics-big-data-visualization-books?groupUrl=resources	26-May-14	18312
Most popular data science keywords on DSC	http://www.datasciencecentral.com/forum/topics/most-popular-data-science-keywords-on-dsc	14-Feb-15	4929
Most Promising Job of 2016: Data Scientist	http://www.datasciencecentral.com/forum/topics/most-promising-job-of-2016-data-scientist	20-Jan-16	7478
Multivariate data visualization	http://www.datasciencecentral.com/forum/topics/multivariate-data-visualization	10-Apr-14	407
Mysterious gaps in Google Analytics numbers	http://www.datasciencecentral.com/forum/topics/mysterious-gaps-in-google-analytics-numbers	18-Jan-15	2345
Need Advise in Changing Career Path	http://www.datasciencecentral.com/forum/topics/need-advise-in-changing-career-path	17-Nov-13	1385
"New Book on Time Series, by Ted Dunning &amp; Ellen Friedman"	http://www.datasciencecentral.com/forum/topics/new-book-on-time-series-by-ted-dunning-ellen-friedman?groupUrl=announcements	21-Oct-14	1409
New Guide: Bridging the Big Data Skills Gap	http://www.datasciencecentral.com/forum/topics/new-guide-bridging-the-big-data-skills-gap?groupUrl=announcements	22-Dec-14	430
New career for unemployed data scientists: what about erasing watermarks?	http://www.datasciencecentral.com/forum/topics/new-job-for-unemployed-data-scientists-erasing-digital-watermarks	6-Jul-14	1040
New U of Wisconsin Online Master's in Data Science	http://www.datasciencecentral.com/forum/topics/new-u-of-wisconsin-online-master-s-in-data-science?groupUrl=announcements	24-Jun-15	441
NLP app to find great available domain names	http://www.datasciencecentral.com/forum/topics/nlp-app-to-find-great-available-domain-names	14-Oct-14	1104
NodeXL Graphs	http://www.datasciencecentral.com/forum/topics/nodexl-graphs	19-Nov-12	285
Online Certificate in Applied Statistics using SAS	http://www.datasciencecentral.com/forum/topics/online-certificate-in-applied-statistics-using-sas?groupUrl=announcements	2-Jul-14	912
Online Master of Science in Predictive Analytics	http://www.datasciencecentral.com/forum/topics/online-master-of-science-in-predictive-analytics?groupUrl=announcements	7-Apr-15	2534
Opinion Mining / Feedback Mining - How to derive relative positiveness amongWords using Statistical/Analytical Models?	http://www.datasciencecentral.com/forum/topics/opinion-mining-feedback-mining-how-to-derive-relative	28-Sep-14	111
Our Data Science Apprenticeship is Now Live	http://www.datasciencecentral.com/forum/topics/our-data-science-apprenticeship-is-now-live?groupUrl=data-science-apprenticeship&groupId=6448529:Group:48462&id=6448529:Topic:163264&page=2	22-Apr-14	25641
"Over 5,000,000 financial, economic and social datasets"	http://www.datasciencecentral.com/forum/topics/over-5-000-000-financial-economic-and-social-datasets	22-Oct-15	6803
"Paradox: what governs ocean tides: the moon, or the Sun?"	http://www.datasciencecentral.com/forum/topics/paradox-what-governs-ocean-tides-the-moon-or-the-sun	2-Sep-15	705
PASS for parallel processing	http://www.datasciencecentral.com/forum/topics/pass-for-parallel-processing	28-Jan-14	156
Password and hijacked email dataset for you to test your data science skills	http://www.datasciencecentral.com/forum/topics/password-dataset-for-you-to-test-your-data-science-skills	12-Aug-12	1100
Patenting or not? What about patent trolls?	http://www.datasciencecentral.com/forum/topics/patenting-or-not	7-Oct-15	297
Pattern recognition to solve deadly Amtrak crash	http://www.datasciencecentral.com/forum/topics/pattern-recognition-to-solve-deadly-amtrak-crash	17-May-15	244
Phd in data science and data analytics	http://www.datasciencecentral.com/forum/topics/phd-in-data-science-and-data-analytics	6-Oct-15	204
Picture of the week: make your choice!	http://www.datasciencecentral.com/forum/topics/picture-of-the-week-make-your-choice	15-Jun-14	149
"[Poll] As a data scientist / analytic professional, how frequently do youtelecommute?"	http://www.datasciencecentral.com/forum/topics/poll-as-a-data-scientist-analytic-professional-how-frequently-do-	4-May-12	326
Predicting urban growth using physics models	http://www.datasciencecentral.com/forum/topics/predicting-urban-growth-using-physics-models	20-Apr-13	856
Predictive Analytics Has Potential to Solve Insurance Pain Points	http://www.datasciencecentral.com/forum/topics/predictive-analytics-has-potential-to-solve-insurance-pain-points	21-Apr-15	186
Process Mining Movie: Turning (Big) Data into Real Business Value	http://www.datasciencecentral.com/forum/topics/process-mining-movie-turning-big-data-into-real-business-value	19-Jun-13	891
Producing Images from 2D Data Arrays or Text Files	http://www.datasciencecentral.com/forum/topics/producing-images-from-2d-data-arrays-or-text-files	15-Feb-16	163
"Python (and R) for Data Science - sample code, libraries, projects, tutorials"	http://www.datasciencecentral.com/forum/topics/python-and-r-for-data-science-sample-code-libraries-projects-tuto	22-May-15	12831
"Python vs Java, 15 Spurious Correlations, and More"	http://www.datasciencecentral.com/forum/topics/python-vs-java-15-spurious-correlations-and-more	26-Jan-16	1873
Quantum algorithms for topological and geometric analysis of data	http://www.datasciencecentral.com/forum/topics/quantum-algorithms-for-topological-and-geometric-analysis-of-data	12-Feb-16	1751
Question about the law of gravity	http://www.datasciencecentral.com/forum/topics/question-about-the-law-of-gravity	18-Jan-16	244
Question for astronomers and movie producers	http://www.datasciencecentral.com/forum/topics/question-for-astronomers-and-movie-producers	8-Sep-15	204
R(analytics) online Training	http://www.datasciencecentral.com/forum/topics/r-analytics-online-training	9-Jul-13	937
Recruiting Data Scientists with AnalyticTalent.com	http://www.datasciencecentral.com/forum/topics/recruiting-data-scientists-with-analytictalent-com?groupUrl=announcements	14-Mar-15	448
Regarding PhD in Data Science or Data Analytics	http://www.datasciencecentral.com/forum/topics/regarding-phd-in-data-science-or-data-analytics	5-Jul-15	285
Regression with discrete variables...	http://www.datasciencecentral.com/forum/topics/regression-with-discrete-variables	21-Nov-15	156
Response to all applicants	http://www.datasciencecentral.com/forum/topics/response-to-all-applicants?groupUrl=data-science-apprenticeship	3-May-14	829
Reverse data science: a viable business?	http://www.datasciencecentral.com/forum/topics/reverse-data-science-a-viable-business	7-Oct-12	1466
Reverse placebo effect in clinical trials	http://www.datasciencecentral.com/forum/topics/reverse-pacebo-effect-in-clinical-trials	13-Apr-14	163
R- for quantitative Data Scientists	http://www.datasciencecentral.com/forum/topics/r-for-quantitative-data-scientists	24-Feb-14	2078
R in the cloud	http://www.datasciencecentral.com/forum/topics/r-in-the-cloud	27-Jun-13	1776
Robust Binomial Proportion Interval Population Estimates	http://www.datasciencecentral.com/forum/topics/robust-binomial-proportion-interval-population-estimates	9-Jan-12	155
Searching Google for Images Similar to a Specific Image	http://www.datasciencecentral.com/forum/topics/search-google-for-pictures-similar-to-a-specified-image-1	18-Apr-16	937
Seeking guidance to become Data Scientist	http://www.datasciencecentral.com/forum/topics/seeking-guidance-to-become-data-scientist	2-Nov-14	1447
SFO City Crime Analysis with R	http://www.datasciencecentral.com/forum/topics/sfo-city-crime-analysis-with-r	28-Aug-14	204
Should you Tell Your Kids to be Data Scientists - Not Doctors?	http://www.datasciencecentral.com/forum/topics/should-you-tell-your-kids-to-be-data-scientists-not-doctors	13-Jun-14	1525
Simple scoring system to predict stroke risk. What do you think?	http://www.datasciencecentral.com/forum/topics/simple-scoring-system-to-predict-stroke-risk-what-do-you-think	20-Aug-14	489
Model-based simulations for military operations	http://www.datasciencecentral.com/forum/topics/simulating-military-operations-before-going-to-war	4-May-15	326
"Small versus big data, to choose a used car"	http://www.datasciencecentral.com/forum/topics/small-versus-big-data-to-choose-a-used-car	1-Dec-14	899
"Spectacular Analysis of 2,719 Twitter Users Talking about ""Data Scientist"""	http://www.datasciencecentral.com/forum/topics/spectacular-analysis-2-719-twitter-users-talking-about-data	15-Jan-16	815
SQL to NoSQL translator	http://www.datasciencecentral.com/forum/topics/sql-to-nosql-translator	26-Jun-13	7006
Statistical Analysis Advisor Chart	http://www.datasciencecentral.com/forum/topics/statistical-analysis-advisor-chart?groupUrl=resources	30-Sep-15	5932
Statistician versus data scientist arrogance	http://www.datasciencecentral.com/forum/topics/statisticians-versus-data-scientist-arrogances	15-Jan-15	3299
Structured vs. unstructured - which data is more important?	http://www.datasciencecentral.com/forum/topics/structured-vs-unstructured-which-data-is-more-important	5-Aug-14	1059
Study Business Analytics at NYU Stern	http://www.datasciencecentral.com/forum/topics/study-business-analytics-at-nyu-stern-1?groupUrl=announcements	17-Jun-15	373
Survey: What are the actual challenges and opportunities data scientists face?	http://www.datasciencecentral.com/forum/topics/survey-what-are-the-actual-challenges-and-opportunities-data	19-Nov-14	204
Text classification into 300 categories	http://www.datasciencecentral.com/forum/topics/text-classification-into-300-categories	5-May-15	117
The 3Vs that define Big Data	http://www.datasciencecentral.com/forum/topics/the-3vs-that-define-big-data	5-Jul-12	21824
The 7 People You Need on Your Big Data Team	http://www.datasciencecentral.com/forum/topics/the-7-people-you-need-on-your-big-data-team?groupUrl=announcements	26-Aug-15	429
The current state of machine intelligence 2.0	http://www.datasciencecentral.com/forum/topics/the-current-state-of-machine-intelligence-2-0	8-Jan-16	547
The data science way of loosing weight	http://www.datasciencecentral.com/forum/topics/the-data-science-way-of-loosing-weight	12-Mar-14	774
The Digital Metrics Field Guide	http://www.datasciencecentral.com/forum/topics/the-digital-metrics-field-guide?groupUrl=announcements	28-May-14	536
"The downfall of the ""Modern Education System"" - A brief perspective!"	http://www.datasciencecentral.com/forum/topics/the-downfall-of-the-modern-education-system-a-brief-perspective	14-Dec-14	2489
"The Future of Big Data: Good, Bad or Ugly?"	http://www.datasciencecentral.com/forum/topics/the-future-of-big-data-good-bad-or-ugly	30-Jul-12	570
